person_id,post_id
9,214
873,214
344,214
656,214
694,214
260,215
622,215
940,215
293,215
614,216
137,216
25,216
576,216
380,216
940,216
430,216
287,217
117,219
888,219
379,220
782,220
888,220
96,220
930,221
578,221
953,221
221,221
384,221
912,222
896,222
1,222
80,222
111,222
921,222
340,223
299,223
401,223
113,223
544,225
733,225
708,225
917,225
899,226
50,226
222,226
975,227
537,227
752,227
746,228
753,229
37,229
293,229
289,230
63,230
279,230
248,231
66,231
357,231
416,231
78,232
704,232
219,233
854,233
339,233
196,233
535,233
528,234
662,234
223,234
489,235
318,235
470,235
202,236
44,236
640,237
655,237
13,237
106,237
945,237
413,237
289,238
459,238
113,239
499,239
861,239
37,240
94,240
986,240
950,240
623,240
39,241
934,242
673,242
106,242
415,242
919,242
621,243
540,243
711,243
573,243
662,243
106,244
447,244
96,244
110,245
435,247
819,247
530,247
433,247
116,247
88,247
583,247
395,249
450,249
534,250
207,251
680,251
204,251
164,251
424,251
68,251
329,252
886,252
29,252
341,253
993,253
550,253
213,253
660,254
553,254
69,255
603,255
357,255
433,255
336,255
379,256
253,256
374,257
975,257
246,257
254,257
780,258
522,259
168,259
676,260
146,260
97,260
480,261
928,261
796,261
718,261
494,261
698,262
339,262
553,262
834,263
275,263
952,263
436,263
890,264
214,265
5,265
835,265
896,265
796,265
528,266
350,266
210,266
162,266
923,267
846,267
474,267
184,267
491,267
574,268
831,268
663,268
228,268
262,269
831,270
757,270
728,271
63,271
169,271
328,271
129,271
896,271
437,273
110,273
992,273
479,274
838,274
196,274
964,274
938,275
8,275
549,275
939,275
578,275
947,275
484,275
9,276
655,276
468,276
784,276
849,276
230,276
569,277
886,277
733,277
865,277
171,277
973,277
467,278
942,279
765,279
973,279
774,279
514,280
300,280
144,280
327,280
132,280
710,280
751,280
493,281
669,281
517,281
944,281
400,281
204,281
9,282
454,282
930,282
85,282
150,282
75,282
50,283
848,283
145,283
734,283
303,284
692,284
298,284
501,284
222,285
910,285
695,285
675,286
496,286
870,286
842,286
709,286
679,287
458,287
481,287
951,288
803,288
729,288
925,288
438,288
958,288
124,289
695,289
594,289
597,289
647,289
727,290
625,290
445,291
359,291
791,291
409,291
304,292
42,292
622,293
625,293
741,293
698,293
387,293
295,294
798,294
273,295
17,295
18,295
166,296
959,296
844,297
860,297
691,298
389,298
699,298
730,299
374,299
201,299
800,299
470,299
594,302
78,302
779,302
265,302
250,302
639,303
721,303
14,303
470,303
22,303
371,303
710,303
432,304
52,304
781,304
117,305
343,305
505,305
808,305
656,305
601,305
337,306
39,306
764,306
719,306
99,306
45,306
71,306
407,307
726,307
849,307
932,307
156,307
430,307
138,308
411,308
358,308
574,308
586,308
735,308
214,309
686,309
268,309
865,309
467,310
885,310
570,311
941,311
875,311
209,311
513,312
731,312
212,312
367,312
504,313
916,313
92,313
615,313
192,313
484,314
584,314
94,314
838,314
259,314
394,314
249,315
994,315
918,315
728,315
518,315
397,316
874,316
291,316
696,316
852,316
246,316
832,316
160,316
24,316
898,317
973,318
507,318
710,318
143,318
837,318
674,319
418,319
434,319
374,319
150,319
798,319
531,319
146,319
271,320
879,320
911,320
607,321
924,321
171,321
738,321
511,321
686,321
831,322
36,322
706,322
902,322
753,323
692,323
674,323
145,323
51,324
89,324
312,324
683,324
765,324
387,325
809,325
18,325
328,325
785,326
347,326
287,326
214,326
844,327
147,327
508,327
899,327
208,328
748,328
59,328
901,328
661,328
713,328
743,328
203,329
241,329
328,329
921,329
431,329
866,329
672,329
730,330
781,330
853,330
919,330
206,330
832,331
14,331
740,332
39,332
604,332
54,332
539,333
841,333
610,333
603,333
534,334
117,334
745,334
4,334
829,335
964,335
318,335
875,335
844,335
545,335
660,336
972,336
237,336
344,336
716,336
975,337
286,337
67,337
615,338
775,339
185,339
640,339
700,339
52,339
637,339
758,339
724,340
226,340
649,340
455,340
428,341
435,341
91,341
249,341
789,341
404,341
175,341
547,341
808,342
831,342
85,342
144,342
141,343
691,343
651,343
874,344
886,344
780,344
586,345
311,345
799,345
470,345
788,346
469,346
868,346
4,346
893,346
356,346
934,346
736,346
884,348
91,348
38,348
358,348
698,348
562,349
970,349
218,349
691,349
799,349
760,349
251,349
9,349
883,349
628,349
620,351
459,351
634,351
516,351
298,351
599,352
128,352
765,352
316,352
144,353
684,353
433,353
418,354
752,354
885,355
365,355
107,356
416,357
707,358
888,358
101,358
522,358
508,359
491,359
674,361
544,361
556,361
830,361
982,361
222,361
558,362
539,362
928,363
681,363
683,363
367,363
407,364
901,364
795,364
802,364
656,364
166,364
471,364
947,365
412,365
177,365
607,365
446,366
455,366
528,366
851,366
708,366
528,367
12,367
584,367
717,367
705,367
88,368
973,368
405,368
837,368
333,369
174,369
192,369
564,369
939,369
657,369
551,371
299,372
595,372
598,372
248,372
828,373
326,373
580,373
350,374
638,374
489,375
492,375
477,375
618,376
857,376
508,376
390,376
304,376
26,377
563,377
859,377
193,377
935,377
545,379
26,379
941,380
728,380
964,381
958,381
298,381
128,381
792,381
452,381
112,381
914,381
495,382
565,382
597,382
193,382
586,382
72,383
977,383
843,383
884,384
361,384
889,384
406,384
360,384
821,384
96,384
548,385
546,385
452,385
83,385
664,385
117,385
862,385
41,386
58,386
894,386
668,386
370,386
793,386
45,387
5,387
736,387
609,388
721,388
654,389
186,389
536,389
911,390
504,390
358,390
655,390
475,390
51,390
642,391
239,391
658,391
201,392
19,392
127,392
105,392
749,392
899,393
349,393
649,393
14,393
856,394
641,394
37,394
506,394
282,394
176,394
586,395
773,395
993,395
24,395
353,396
153,397
186,397
166,397
233,397
872,397
841,398
122,398
650,398
575,398
17,398
394,399
173,399
908,399
43,399
14,399
802,399
21,400
963,400
140,400
832,400
268,400
805,400
177,401
927,401
395,401
266,402
719,402
825,403
588,403
968,404
812,404
753,405
651,405
296,405
26,405
906,406
801,406
707,406
95,407
827,407
401,408
969,408
680,409
985,409
695,411
51,412
738,412
390,412
556,412
925,413
662,414
312,414
260,415
963,415
382,415
225,415
288,416
390,416
672,416
440,417
918,417
563,417
999,417
550,417
679,417
843,417
527,419
204,419
683,419
766,419
894,419
275,419
576,421
760,421
877,421
362,422
671,422
561,422
968,422
440,423
646,423
164,423
876,423
427,423
853,423
507,423
222,423
307,424
531,424
321,425
247,425
158,425
31,425
485,426
374,426
538,426
483,426
5,426
947,426
521,427
163,428
792,428
906,428
667,428
419,428
790,429
824,429
625,429
665,430
258,431
308,431
441,432
612,432
708,432
346,432
888,433
549,433
33,433
365,433
25,433
782,433
742,433
810,433
313,433
739,434
33,434
611,434
180,435
545,435
276,435
411,435
9,437
53,437
469,437
202,437
777,438
618,438
201,438
581,439
47,439
714,439
479,439
458,439
233,439
937,439
757,439
996,440
605,440
323,441
277,441
651,441
808,441
993,442
703,442
5,442
248,442
576,442
948,442
30,443
65,443
360,444
113,444
363,445
40,445
693,445
136,445
308,446
352,446
24,447
97,448
906,450
67,450
143,450
931,451
476,451
611,451
272,451
791,451
239,452
845,452
230,453
853,454
777,454
339,454
193,454
81,455
103,456
115,456
146,456
245,456
282,458
890,458
171,459
472,460
837,460
271,461
153,461
565,461
445,461
188,462
826,462
684,462
353,462
114,462
709,463
53,463
542,464
198,465
568,465
733,465
351,466
978,466
83,466
266,467
648,467
818,468
619,468
844,468
931,468
332,470
97,470
81,471
489,471
353,472
701,474
226,474
706,474
465,474
716,475
33,475
486,476
191,476
557,476
866,476
111,476
426,477
467,477
205,477
98,478
864,478
144,478
867,478
89,479
684,479
326,479
851,479
488,479
740,480
781,480
891,481
766,481
171,481
780,481
436,481
772,482
435,482
30,482
527,483
264,483
539,483
122,483
453,485
402,485
164,485
61,486
435,486
585,486
240,486
86,486
618,486
853,487
442,487
247,487
21,487
634,488
613,488
345,488
973,488
76,489
447,489
319,490
344,490
34,490
842,492
605,492
553,492
937,494
694,494
721,494
741,494
429,494
452,494
234,495
693,495
824,495
103,495
971,495
178,495
801,496
235,496
848,496
795,496
544,496
942,497
570,497
544,497
353,498
871,498
959,498
93,498
674,498
299,499
666,499
156,499
836,500
249,500
411,500
305,500
376,500
48,501
880,501
696,501
149,501
244,503
110,503
371,504
786,504
380,504
453,504
388,505
478,505
190,505
621,505
625,505
300,506
605,506
25,506
767,506
293,506
644,506
265,507
199,507
917,507
88,507
534,507
307,508
255,508
447,508
905,508
630,509
382,509
908,510
40,510
703,510
669,510
877,511
161,511
681,511
600,511
496,511
122,511
695,511
418,512
151,512
700,513
599,513
479,514
620,514
130,514
400,514
925,514
802,514
983,515
348,515
829,515
66,515
932,515
522,517
115,517
863,517
438,517
145,517
55,518
749,518
516,518
501,519
235,519
840,519
608,520
564,520
253,520
407,521
581,521
922,521
224,522
696,522
472,522
446,522
797,522
496,523
117,523
792,523
28,523
699,524
463,524
500,525
2,525
453,525
659,525
300,525
634,526
861,526
747,527
83,527
383,527
885,527
202,527
58,527
11,528
829,528
182,528
7,529
135,529
795,529
662,529
387,529
574,530
507,530
569,530
628,531
963,532
318,532
654,532
355,532
902,532
57,533
175,533
609,533
324,533
407,534
49,535
244,535
665,535
620,536
800,536
737,536
808,536
211,537
280,537
696,538
357,539
305,539
641,539
71,539
550,539
808,540
435,540
555,540
518,541
99,541
851,542
563,542
681,542
136,542
458,542
177,542
74,542
50,542
893,543
769,543
322,543
103,543
250,543
103,544
559,544
318,544
164,544
153,545
3,545
101,545
241,545
549,545
816,546
242,546
178,546
33,547
790,547
749,548
79,548
903,549
771,549
689,549
799,550
653,550
421,550
426,551
862,551
10,551
244,551
697,552
89,553
665,553
961,553
756,554
390,554
523,556
607,556
724,557
314,557
189,558
48,558
44,559
24,559
716,560
735,560
103,560
800,561
52,561
990,561
486,561
445,562
248,562
276,562
575,562
374,562
893,563
814,563
546,564
859,564
622,564
329,564
107,564
185,564
222,565
470,565
7,565
542,565
904,566
800,567
599,567
772,567
83,567
638,567
272,567
266,568
958,568
373,568
431,568
621,569
484,569
347,570
399,570
843,570
118,570
615,570
191,571
465,571
439,571
511,571
81,571
701,572
831,572
120,572
705,572
774,573
692,573
514,573
513,573
426,573
769,573
599,574
363,574
411,574
110,574
138,574
760,575
412,575
784,575
850,575
391,575
225,576
963,576
26,576
382,576
373,576
507,577
213,577
470,577
873,578
538,578
490,578
766,578
294,578
843,578
48,579
170,579
747,579
144,579
223,579
780,580
979,580
71,582
310,582
305,582
807,583
401,583
908,583
391,583
181,583
224,584
1,584
304,585
975,585
697,585
114,585
798,586
100,586
701,586
306,586
179,586
642,587
688,587
105,587
384,587
116,588
616,588
407,588
545,588
755,589
432,589
213,589
909,589
946,589
426,589
257,590
398,590
321,590
387,591
552,591
579,591
397,591
950,593
573,594
799,594
985,594
237,594
4,594
29,595
285,595
555,595
226,595
657,596
234,597
412,597
747,597
233,597
353,598
591,598
999,598
186,599
765,599
975,599
971,600
609,600
117,600
678,600
660,600
172,600
495,600
958,601
60,601
393,601
338,601
613,601
229,601
287,601
52,602
387,602
761,602
960,602
703,602
149,602
593,602
97,602
84,603
557,603
463,603
175,603
132,603
128,604
532,604
198,605
21,605
90,605
598,606
792,607
969,607
411,607
492,608
628,610
747,610
810,611
857,611
745,611
534,611
672,611
916,612
292,612
596,612
630,613
460,613
640,613
615,613
59,613
324,613
110,614
503,614
128,614
114,614
286,614
560,614
875,615
420,615
810,615
344,615
428,615
365,615
530,615
548,616
679,616
105,616
964,617
79,618
505,618
217,618
648,618
821,619
702,619
875,619
417,620
883,620
250,620
97,620
418,620
205,620
849,620
97,621
173,621
611,621
853,623
361,623
460,623
838,623
183,623
106,624
429,624
612,624
500,626
936,626
575,626
520,627
73,627
91,627
588,627
860,627
707,628
728,628
605,628
664,628
595,628
909,629
600,629
971,630
171,630
715,630
49,630
117,630
782,630
213,631
659,631
844,631
14,631
506,632
357,633
194,633
815,633
700,633
228,634
822,634
708,634
200,635
432,635
944,635
79,636
482,636
629,636
882,636
540,636
338,636
275,637
593,637
38,637
773,637
869,637
47,637
58,638
249,638
488,639
689,639
168,639
616,639
366,639
768,639
341,640
516,640
231,640
350,641
712,641
432,641
926,641
991,641
841,641
940,642
601,642
562,642
777,642
851,642
127,642
157,643
751,644
224,644
619,645
648,645
158,645
149,645
914,646
351,646
109,646
449,646
829,646
279,646
72,647
854,647
331,648
572,649
902,649
864,650
925,650
972,650
852,650
261,650
853,650
506,651
889,651
958,652
109,652
839,653
721,653
187,653
724,653
125,654
713,654
556,654
405,654
239,654
586,655
613,655
268,655
367,655
265,655
101,655
845,655
258,656
326,656
240,656
97,656
322,657
399,657
223,657
795,657
54,657
618,657
249,657
482,658
613,658
410,658
534,658
678,658
755,658
346,658
794,659
981,659
637,659
48,659
678,660
314,660
372,661
904,661
139,662
645,662
285,662
937,662
747,663
626,664
620,664
888,664
181,664
720,664
111,664
472,664
496,664
652,664
796,665
914,665
193,665
337,665
667,665
429,666
411,666
521,666
66,666
69,666
899,666
212,666
221,666
987,667
637,667
464,669
30,669
490,669
710,669
232,670
724,670
301,670
999,670
12,670
724,671
942,671
185,671
313,671
136,671
753,672
872,672
968,673
538,674
901,674
811,674
860,675
740,675
236,675
831,675
829,675
63,675
422,675
752,676
241,676
445,676
321,677
316,677
558,678
103,678
665,678
810,678
318,679
298,679
275,679
567,680
894,680
874,680
278,680
160,680
686,681
685,681
32,681
162,681
710,681
287,681
377,682
8,682
715,682
616,682
316,683
450,683
422,683
360,683
719,683
916,683
961,683
528,684
437,684
674,684
67,684
345,684
427,684
281,685
9,685
628,685
822,685
590,685
360,686
198,686
636,686
553,687
635,687
724,687
67,687
919,687
319,688
851,688
652,688
138,688
308,689
859,689
333,689
96,689
521,690
932,690
845,691
684,692
924,692
842,692
799,692
73,692
28,693
659,693
205,693
326,693
393,693
328,693
632,693
608,694
180,694
37,694
650,695
980,695
179,695
248,695
492,695
392,695
729,695
960,696
434,696
615,697
178,697
794,697
172,697
584,697
393,698
96,698
583,698
257,699
96,699
855,699
67,699
641,699
197,700
624,700
694,700
17,700
856,700
814,702
313,702
130,703
288,703
670,703
3,704
388,704
435,704
690,705
182,705
525,705
196,706
207,706
826,706
308,707
691,707
976,708
244,709
264,709
214,709
981,710
756,710
540,710
391,711
447,711
925,711
627,711
446,712
795,712
828,712
371,713
832,713
295,713
180,713
181,714
393,714
967,714
636,715
968,715
137,715
568,715
338,715
352,715
22,715
841,716
853,716
23,717
592,717
883,717
356,717
573,718
649,718
926,718
959,718
536,718
827,719
637,719
383,719
624,719
279,719
901,719
647,720
887,720
9,720
255,720
583,720
438,720
827,721
927,721
620,721
335,722
215,722
331,722
616,722
99,722
860,723
883,723
265,724
469,724
128,725
822,725
563,725
536,725
607,726
818,726
603,726
349,726
281,727
140,727
564,727
521,727
282,728
292,728
758,728
748,728
626,728
661,729
412,729
683,729
441,731
461,731
604,731
552,731
626,731
594,731
265,731
110,732
469,732
718,733
874,733
876,733
658,733
876,734
444,734
599,734
53,734
88,734
867,734
268,734
637,735
451,735
930,735
85,735
221,736
818,736
537,736
267,736
816,736
975,736
974,736
734,736
955,737
969,737
459,737
106,737
345,737
402,737
443,738
746,738
334,739
1,739
669,739
347,739
433,740
967,740
21,740
703,740
99,740
394,740
504,741
679,741
300,741
268,741
577,741
210,742
291,742
711,742
213,742
993,742
989,742
377,743
626,743
590,744
530,744
336,744
20,744
905,744
1000,744
949,744
285,744
662,746
344,746
801,747
419,747
878,747
725,747
591,747
810,747
972,747
47,748
139,748
845,748
730,748
768,749
923,749
271,749
183,749
815,749
852,750
720,750
550,750
602,751
172,751
922,751
308,752
982,752
35,753
865,753
134,753
339,753
58,753
247,754
552,754
332,754
893,754
723,754
503,754
439,754
763,755
177,755
774,755
527,756
809,757
74,757
645,757
422,757
779,757
775,757
587,758
251,758
777,758
767,758
417,759
881,759
573,759
890,759
54,759
688,759
360,760
227,760
20,761
738,761
861,761
87,761
23,761
145,762
450,762
563,762
592,762
991,764
826,764
626,765
665,765
214,765
2,765
778,765
881,766
378,766
151,767
929,767
890,767
926,767
726,767
502,767
471,767
359,767
50,769
913,769
222,769
53,770
969,770
199,771
766,771
433,771
221,771
260,771
644,772
610,772
265,772
413,773
521,773
800,773
613,773
387,773
239,774
108,774
551,774
201,776
228,776
380,776
451,776
696,776
432,776
91,776
489,776
732,777
863,777
761,777
924,777
49,777
460,777
908,778
458,778
309,778
287,778
888,778
366,778
473,779
692,780
424,781
912,781
140,781
398,781
552,782
321,782
714,782
43,782
522,783
629,783
924,783
932,783
568,783
834,784
508,784
272,784
803,784
990,784
792,784
880,785
384,785
666,786
246,787
964,787
343,788
142,788
602,788
363,789
869,789
195,789
457,789
768,789
471,789
891,790
29,790
986,790
772,790
477,792
430,792
571,792
487,792
289,793
24,794
982,794
888,794
492,794
432,794
479,794
364,794
83,794
316,795
612,795
456,795
360,795
325,796
773,796
483,796
785,796
213,797
668,797
796,797
61,797
34,798
659,798
735,798
48,799
585,799
872,799
419,800
382,800
408,800
366,801
744,801
519,801
154,801
270,802
352,802
251,802
538,802
982,803
820,803
342,803
671,803
673,803
977,804
185,804
936,805
206,805
886,805
694,805
33,806
647,806
700,806
938,806
688,806
781,807
14,807
883,807
981,807
38,807
585,808
755,808
81,808
72,809
62,809
754,809
252,809
772,810
682,810
371,810
845,810
432,810
80,811
613,812
514,812
582,812
606,812
754,812
409,812
854,813
322,813
83,813
89,813
561,813
515,814
221,814
767,814
985,814
459,814
807,814
952,814
284,815
412,815
437,815
79,815
320,815
748,815
946,816
96,816
523,816
659,817
783,817
664,817
419,817
524,817
499,817
473,818
751,818
598,818
422,819
410,819
854,820
393,820
629,822
17,822
759,823
382,823
730,823
615,824
601,824
384,824
18,824
540,824
658,825
634,825
70,825
283,825
736,825
238,826
4,826
748,826
185,826
589,827
722,827
191,827
509,827
433,827
324,828
285,828
859,828
493,828
697,828
248,828
639,828
548,829
69,831
260,831
57,831
364,831
222,831
897,831
34,832
316,832
497,832
315,832
462,832
889,833
250,833
219,833
566,833
605,833
751,834
759,834
513,834
348,834
172,835
268,835
848,837
132,837
3,837
193,837
336,837
18,838
953,838
919,839
765,839
740,840
232,840
802,840
517,840
493,841
661,841
232,841
551,842
938,842
766,842
699,842
717,842
773,842
881,842
888,844
886,844
509,845
491,845
310,845
98,845
941,846
376,846
79,846
518,846
691,846
193,847
9,847
145,847
364,847
527,847
383,847
201,847
274,847
923,847
326,848
548,848
835,848
81,848
358,848
216,849
974,849
637,849
374,850
654,850
172,850
711,850
122,850
501,850
564,850
617,851
336,851
635,852
60,852
829,853
592,853
536,853
311,853
723,853
908,853
939,854
385,856
339,856
370,856
828,856
532,856
860,856
909,856
997,857
887,857
114,857
386,857
472,857
354,857
777,857
636,857
183,857
221,857
100,859
602,859
978,860
586,860
94,860
561,860
913,861
734,861
784,861
43,861
750,861
57,861
67,862
839,862
265,862
887,862
395,862
194,862
266,862
131,862
721,862
622,863
837,863
178,863
706,864
623,864
898,864
379,865
589,865
475,865
763,865
862,865
54,866
861,866
602,866
754,866
946,867
105,867
178,867
65,867
528,867
322,867
159,867
93,868
90,868
303,869
742,869
412,869
91,869
904,870
657,870
365,870
372,870
201,871
870,871
56,871
976,871
195,872
61,872
828,872
315,872
304,872
11,873
461,873
452,873
546,873
916,874
49,874
632,874
910,874
759,874
418,874
370,875
629,875
563,875
311,875
680,875
417,876
760,876
860,876
725,876
443,877
244,877
908,878
311,878
123,878
802,879
572,879
606,880
101,880
145,880
417,881
962,881
274,883
315,884
701,884
85,884
958,885
633,885
940,885
752,885
996,886
108,886
940,886
712,886
767,887
392,887
657,887
18,888
61,889
917,889
772,889
910,889
861,889
652,890
136,890
164,890
681,890
257,890
138,891
549,892
145,892
428,892
845,892
516,893
948,893
129,893
831,894
512,894
365,894
951,894
654,895
412,895
175,895
666,895
583,896
798,896
391,896
978,896
647,898
278,898
509,898
587,898
819,898
955,899
726,899
89,899
764,899
4,899
143,900
678,900
819,900
650,900
649,900
945,900
960,901
970,901
649,901
361,901
565,903
643,903
467,903
51,903
32,904
48,904
984,904
661,905
677,905
573,907
348,907
631,907
506,907
196,908
570,908
475,908
962,909
126,909
303,910
343,910
191,910
923,910
735,910
831,911
46,911
340,911
694,911
525,911
24,912
724,912
953,912
151,912
936,912
647,912
971,913
390,914
45,914
295,914
566,915
30,915
178,915
269,916
14,916
429,916
802,916
489,918
270,918
462,919
978,919
824,919
409,919
710,919
43,920
736,920
594,920
24,920
264,920
892,920
86,920
650,920
515,920
996,921
747,921
599,921
987,922
705,923
266,923
210,923
338,924
643,924
862,924
363,924
442,924
825,924
138,924
226,924
528,925
573,925
504,925
544,925
746,926
902,927
391,927
356,927
629,929
639,929
850,929
244,929
76,929
211,929
427,931
663,931
132,931
907,931
950,931
142,931
864,931
101,933
570,934
392,934
10,934
945,934
287,934
682,936
772,937
458,937
925,937
904,937
16,938
220,938
522,938
18,938
213,938
338,938
125,939
779,939
739,939
748,939
263,939
817,940
784,940
331,940
748,940
252,940
574,941
173,941
316,942
76,942
604,942
729,942
772,942
125,942
266,943
471,943
829,943
371,944
239,944
316,944
452,945
132,945
575,945
96,946
981,946
754,946
419,946
486,947
221,947
655,947
58,947
840,947
130,948
674,949
748,949
570,950
262,950
886,950
523,951
778,951
530,951
414,951
789,952
424,952
855,952
819,952
340,953
608,954
913,955
171,955
377,955
793,955
680,955
962,955
894,956
908,956
163,957
550,958
923,958
2,959
779,959
783,959
252,960
383,960
215,960
43,960
448,960
920,961
523,961
527,961
352,961
698,962
965,963
852,963
433,963
497,963
929,963
19,964
626,964
972,965
409,965
286,965
332,965
821,965
276,966
752,967
288,967
589,967
343,968
151,968
82,969
237,969
366,969
652,969
206,969
84,969
353,970
701,970
807,970
727,970
338,970
615,971
644,971
163,971
501,972
282,972
551,972
726,972
469,972
989,972
